"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-18","0.01",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-19","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-20","0.00","T,,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-21","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-22","0.04",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-23","0.59",",,W,2400","0.0","T,,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-24","0.00","T,,W,2400","0.0","T,,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-25","0.36",",,W,2400","0.2",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-26","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-27","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-28","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-29","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-30","0.06",",,W,2400","1.2",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2017-12-31","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-01","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-02","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-03","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-04","1.02",",,W,2400","14.1",",,W,2400","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W","    1",",,W"
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-05","0.00","T,,W,2400","0.0","T,,W,2400",,,,,,,,,,,,,,,"    1",",,W","    1",",,W"
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-06","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,"    1",",,W"
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-07","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-08","0.03",",,W,2400","0.3",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-09","0.00",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-10","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-11","0.00",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-12","1.88",",,W,2400","0.0",",,W,2400","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-13","1.46",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-14","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-15","0.00","T,,W,2400","0.1",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-16","0.00","T,,W,2400","0.0","T,,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-17","0.17",",,W,2400","1.1",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-18","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-19","0.00",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-20","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-21","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-22","0.06",",,W,2400","0.0",",,W,2400","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-23","1.45",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-24","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-25","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-26","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-27","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-28","0.12",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-29","0.00","T,,W,2400","0.1",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-30","0.30",",,W,2400","5.4",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-01-31","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-01","0.00","T,,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-02","0.21",",,W,2400","0.1",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-03","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-04","0.71",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-05","0.29",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-06","0.00","T,,W,2400","0.0","T,,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-07","0.55",",,W,2400","0.4",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-08","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-09","0.00","T,,W,2400","0.0","T,,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-10","0.23",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-11","1.25",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-12","0.01",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-13","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-14","0.00","T,,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-15","0.06",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-16","0.14",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-17","0.34",",,W,2400","2.3",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-18","0.29",",,W,2400","2.9",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-19","0.09",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-20","0.00","T,,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-21","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-22","0.05",",,W,2400","0.0","T,,W,2400","    1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-23","0.25",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-24","0.10",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-25","0.88",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-26","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-27","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-02-28","0.00","T,,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-01","0.02",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-02","2.55",",,W,2400","0.0","T,,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-03","0.01",",,W,2400","0.0","T,,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-04","0.00","T,,W,2400","0.0","T,,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-05","0.02",",,W,2400","0.2",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-06","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-07","1.00",",,W,2400","1.6",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-08","0.23",",,W,2400","0.7",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-09","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-10","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-11","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-12","0.00","T,,W,2400","0.0","T,,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-13","0.85",",,W,2400","9.5",",,W,2400","    1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W"
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-14","0.00","T,,W,2400","0.0","T,,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-15","0.00",",,W,2400","0.0","T,,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-16","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-17","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-18","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-19","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-20","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-21","0.03",",,W,2400","0.2",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-22","0.09",",,W,2400","0.7",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-23","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-24","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-25","0.02",",,W,2400","0.2",",,W,2400","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-26","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-27","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-28","0.00","T,,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-29","0.02",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-30","0.01",",,W,2400","0.0",",,W,2400","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-03-31","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-01","0.00","T,,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-02","0.20",",,W,2400","2.6",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-03","0.38",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-04","0.16",",,W,2400","0.0",",,W,2400","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-05","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-06","0.31",",,W,2400","1.0",",,W,2400","    1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-07","0.00","T,,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-08","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-09","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-10","0.00","T,,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-11","0.00",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-12","0.02",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-13","0.00","T,,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-14","0.00",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-15","0.03",",,W,2400","0.0","T,,W,2400","    1",",,W",,,,,"    1",",,W",,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-16","1.97",",,W,2400","0.0",",,W,2400","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-17","0.02",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-18","0.00","T,,W,2400","0.0","T,,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-19","0.44",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-20","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-21","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-22","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-23","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-24","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-25","1.48",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-26","0.11",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-27","0.67",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-28","0.00",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-29","0.03",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-04-30","0.02",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-01","0.00","T,,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-02","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-03","0.00","T,,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-04","0.00","T,,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-05","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-06","0.15",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-07","0.00",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-08","0.00",",,W,2400","0.0",",,W,2400","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-09","0.00",",,W,2400","0.0",",,W,2400","    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-10","0.00","T,,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-11","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-12","0.13",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-13","0.00",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-14","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-15","0.58",",,W,2400","0.0",",,W,2400","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-16","0.03",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-17","0.25",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-18","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-19","0.41",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-20","0.15",",,W,2400","0.0",",,W,2400","    1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-21","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-22","0.18",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-23","0.00","T,,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-24","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-25","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-26","0.00",",,W,2400","0.0",",,W,2400",,,,,,,,,,,,,,,,,,
"USW00014765","PROVIDENCE, RI US","41.7225","-71.4325","16.8","2018-05-27","0.43",",,W,2400","0.0",",,W,2400","    1",",,W",,,,,,,,,,,,,"    1",",,W",,
